id;n_victimas;fecha;aaaa;mm;dd;hora;comuna;tipo_calle;cruce;longitud;latitud;victima;acusado;participantes;gravedad
LC-2020-0068252;1;2020-02-01;2020;2;1;11:30:00;;;;-58.4389083180655;-34.6506475734645;MOTO;CAMION;MOTO-CAMIONETA;
LC-2020-0068363;1;2020-02-01;2020;2;1;12:30:00 p.m.;10.0;GRAL PAZ;SANTO TOME;-58.529744563666;-34.62813272236;MOTO;;MOTO-SD;
LC-2020-0068518;1;2020-02-01;2020;2;1;03:00:00 p.m.;3.0;CALLE;;-58.400886952299;-34.60598457142;MOTO;AUTO;MOTO-AUTO;
LC-2020-0068862;1;2020-02-01;2020;2;1;06:00:00 p.m.;8.0;AUTOPISTA;ROCA, CNEL. AV.;-58.444832589068;-34.671522262145;MOTO;;MOTO-SD;
LC-2020-0068902;1;2020-02-01;2020;2;1;07:45:00 p.m.;1.0;CALLE;RONDEAU;-58.38890636229;-34.632540995322;AUTO;AUTO;AUTO-AUTO;
LC-2020-0068909;2;2020-02-01;2020;2;1;08:20:00 p.m.;1.0;AVENIDA;SAN JUAN AV.;-58.380998330204;-34.622149537067;MOTO;AUTO;MOTO-AUTO;
LC-2020-0068977;1;2020-02-01;2020;2;1;10:00:00 p.m.;9.0;CALLE;;-58.492740138361;-34.654334766227;AUTO;AUTO;AUTO-AUTO;
LC-2020-0069268;1;2020-02-02;2020;2;2;03:20:00 a.m.;14.0;AVENIDA;MAURE;-58.43441134191;-34.564888635015;MOTO;AUTO;MOTO-AUTO;GRAVE
LC-2020-0069271;1;2020-02-02;2020;2;2;04:00:00;8.0;;;-58.486725;-34.684785;MOTO;AUTO;MOTO-AUTO;
LC-2020-0069286;4;2020-02-02;2020;2;2;04:20:00 a.m.;4.0;AVENIDA;;-58.371122460945;-34.630245028478;AUTO;OBJETO FIJO;AUTO-OBJETO FIJO;
LC-2020-0069427;1;2020-02-02;2020;2;2;07:40:00 a.m.;3.0;AVENIDA;;-58.402314851021;-34.624127771314;TAXI;AUTO;TAXI-AUTO;
LC-2020-0069636;1;2020-02-02;2020;2;2;12:50:00 p.m.;12.0;CALLE;CABILDO AV.;-58.469939970083;-34.546716316696;PEATON;AUTO;PEATON-AUTO;
LC-2020-0069739;1;2020-02-02;2020;2;2;15:00:00;;;;;;AUTO;AUTO;AUTO-AUTO;
LC-2020-0069786;1;2020-02-02;2020;2;2;03:00:00 p.m.;3.0;AVENIDA;;-58.395732674166;-34.618186245164;MOTO;;MOTO-SD;
LC-2020-0069841;1;2020-02-02;2020;2;2;03:00:00 p.m.;9.0;AVENIDA;BASUALDO;-58.496786456199;-34.646334914292;MOTO;AUTO;MOTO-AUTO;
LC-2020-0069923;1;2020-02-02;2020;2;2;05:30:00 p.m.;9.0;CALLE;POLA;-58.493051013101;-34.655629258622;MOTO;AUTO;MOTO-AUTO;
LC-2020-0070172;1;2020-02-02;2020;2;2;08:40:00 p.m.;15.0;AVENIDA;YATAY;-58.427989426418;-34.598423412176;PEATON;AUTO;PEATON-AUTO;
LC-2020-0070318;1;2020-02-03;2020;2;3;11:40:00 p.m.;1.0;AVENIDA;SANTA FE AV.;-58.382721213907;-34.595465813461;MOTO;AUTO;MOTO-AUTO;
LC-2020-0070340;1;2020-02-03;2020;2;3;11:30:00 p.m.;6.0;AVENIDA;CRAIG;-58.435261622881;-34.62593179799;MOTO;AUTO;MOTO-AUTO;
LC-2020-0070354;1;2020-02-03;2020;2;3;11:05:00 p.m.;1.0;AVENIDA;SANTIAGO DEL ESTERO;-58.384659304805;-34.613334660676;MOTO;;MOTO-SD;
LC-2020-0070572;1;2020-02-03;2020;2;3;05:30:00;;;;;;AUTO;;AUTO-SD;
LC-2020-0070858;1;2020-02-03;2020;2;3;09:00:00 a.m.;12.0;AVENIDA;VEDIA;-58.475413964311;-34.540122035228;PEATON;MOTO;PEATON-MOTO;
LC-2020-0071163;1;2020-02-03;2020;2;3;09:00:00;;;;;;AUTO;;AUTO-SD;
LC-2020-0071330;1;2020-02-03;2020;2;3;11:40:00 a.m.;15.0;AVENIDA;LORETO, VIRREY;-58.458539162674;-34.578390120651;PEATON;AUTO;PEATON-AUTO;
LC-2020-0071366;1;2020-02-03;2020;2;3;11:00:00 a.m.;4.0;CALLE;;-58.42463162161;-34.652492212401;PEATON;AUTO;PEATON-AUTO;
LC-2020-0071405;1;2020-02-03;2020;2;3;12:00:00 p.m.;7.0;AVENIDA;;-58.470342093027;-34.629656593389;PEATON;MOTO;PEATON-MOTO;
LC-2020-0071625;1;2020-02-03;2020;2;3;05:00:00 p.m.;7.0;AVENIDA;RIESTRA AV.;-58.440700240929;-34.648813281889;PEATON;MOTO;PEATON-MOTO;
LC-2020-0072178;1;2020-02-03;2020;2;3;05:30:00 p.m.;13.0;AVENIDA;LA PAMPA;-58.454250033857;-34.56487411169;MOVIL;TRANSPORTE PUBLICO;MOVIL-TRANSPORTE PUBLICO;
LC-2020-0072180;1;2020-02-03;2020;2;3;03:40:00 p.m.;13.0;AVENIDA;;-58.455175235708;-34.578949302772;MOTO;AUTO;MOTO-AUTO;
LC-2020-0072316;1;2020-02-03;2020;2;3;02:00:00 p.m.;5.0;AVENIDA;;-58.42600737206;-34.629328170684;MOTO;TRANSPORTE PUBLICO;MOTO-TRANSPORTE PUBLICO;
LC-2020-0072411;1;2020-02-03;2020;2;3;07:30:00 p.m.;15.0;AVENIDA;JUSTO, JUAN B. AV.;-58.448773898256;-34.597852107001;MOTO;MOTO;MOTO-MOTO;
LC-2020-0072428;1;2020-02-03;2020;2;3;12:00:00 a.m.;1.0;AVENIDA;;-58.371978645639;-34.588075713981;AUTO;CAMION;AUTO-CAMIONETA;
LC-2020-0072702;1;2020-02-03;2020;2;3;04:10:00 p.m.;2.0;AVENIDA;CASARES, ADOLFO BIOY;-58.389772783638;-34.587274495571;PEATON;AUTO;PEATON-AUTO;
LC-2020-0072887;1;2020-02-04;2020;2;4;10:10:00 p.m.;3.0;AVENIDA;PUEYRREDON AV.;-58.405968607725;-34.61011987251;PEATON;MOTO;PEATON-MOTO;
LC-2020-0072912;1;2020-02-04;2020;2;4;11:15:00 p.m.;14.0;AVENIDA;LAS HERAS GENERAL AV.;-58.406175269075;-34.583458982072;AUTO;AUTO;AUTO-AUTO;
LC-2020-0072959;1;2020-02-04;2020;2;4;09:30:00 p.m.;14.0;AVENIDA;DE LOS OMBUES AV.;-58.427484552009;-34.559183506327;MOTO;AUTO;MOTO-AUTO;
LC-2020-0072962;1;2020-02-04;2020;2;4;11:05:00 p.m.;1.0;AVENIDA;DEL LIBERTADOR AV.;-58.375335179965;-34.592764629935;MOTO;TAXI;MOTO-TAXI;
LC-2020-0073335;1;2020-02-04;2020;2;4;08:30:00 a.m.;5.0;CALLE;MITRE, BARTOLOME;-58.419916228742;-34.609711187056;PEATON;AUTO;PEATON-AUTO;
LC-2020-0073550;1;2020-02-04;2020;2;4;10:30:00 a.m.;12.0;GRAL PAZ;;-58.505982565947;-34.563799805439;MOTO;MOTO;MOTO-MOTO;
LC-2020-0073614;1;2020-02-04;2020;2;4;11:02:00;;;;;;PEATON;AUTO;PEATON-AUTO;
LC-2020-0073707;1;2020-02-04;2020;2;4;11:30:00 a.m.;7.0;AVENIDA;AVELLANEDA AV.;-58.464655447691;-34.624204077674;TAXI;;TAXI-SD;
LC-2020-0073721;1;2020-02-04;2020;2;4;11:30:00 a.m.;15.0;AVENIDA;CORDOBA AV.;-58.438251383197;-34.588856636767;MOTO;AUTO;MOTO-AUTO;
LC-2020-0073731;1;2020-02-04;2020;2;4;03:00:00 a.m.;9.0;AVENIDA;LACARRA AV.;-58.467398254764;-34.651177578013;MOTO;;MOTO-SD;
LC-2020-0073810;1;2020-02-04;2020;2;4;07:20:00 p.m.;13.0;AVENIDA;PAZ, GRAL. AV.;-58.476178020985;-34.538256524689;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;
LC-2020-0073900;1;2020-02-04;2020;2;4;12:00:00 p.m.;15.0;AVENIDA;GALICIA;-58.452015865035;-34.60616670834;PEATON;TAXI;PEATON-TAXI;
LC-2020-0074097;1;2020-02-04;2020;2;4;12:30:00 p.m.;12.0;CALLE;BURELA;-58.487824584948;-34.582782831924;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;
LC-2020-0074244;1;2020-02-04;2020;2;4;02:16:00 p.m.;6.0;AVENIDA;INDEPENDENCIA AV.;-58.427797026441;-34.622073471294;PEATON;AUTO;PEATON-AUTO;
LC-2020-0074612;1;2020-02-04;2020;2;4;02:45:00 p.m.;3.0;AVENIDA;COCHABAMBA;-58.391434573837;-34.623987209139;PEATON;;PEATON-SD;
LC-2020-0074623;1;2020-02-04;2020;2;4;03:30:00 p.m.;15.0;CALLE;DE LOS CONSTITUYENTES AV.;-58.488792988689;-34.584818304316;MOTO;AUTO;MOTO-AUTO;
LC-2020-0074786;2;2020-02-04;2020;2;4;04:40:00 p.m.;15.0;AVENIDA;;-58.476049389406;-34.582339777548;MOTO;AUTO;MOTO-AUTO;
LC-2020-0074921;2;2020-02-04;2020;2;4;05:05:00 p.m.;11.0;AVENIDA;;-58.479795188176;-34.613782804346;PEATON;MOTO;PEATON-MOTO;
LC-2020-0074934;1;2020-02-04;2020;2;4;05:48:00 p.m.;3.0;AVENIDA;ESTADOS UNIDOS;-58.391669202732;-34.619108205457;MOTO;AUTO;MOTO-AUTO;
LC-2020-0075062;1;2020-02-04;2020;2;4;06:30:00 p.m.;13.0;AVENIDA;CAMPOS SALLES;-58.456514521183;-34.547368789326;MOTO;;MOTO-SD;
LC-2020-0075065;1;2020-02-04;2020;2;4;04:30:00 p.m.;5.0;AVENIDA;;-58.411630200931;-34.634449489163;CAMION;AUTO;CAMIONETA-AUTO;
LC-2020-0075183;1;2020-02-04;2020;2;4;06:05:00 p.m.;1.0;AVENIDA;;-58.371111469899;-34.597565799886;PEATON;AUTO;PEATON-AUTO;
LC-2020-0075198;1;2020-02-04;2020;2;4;08:00:00 p.m.;7.0;AVENIDA;MORENO, JOSE MARIA AV.;-58.431885417265;-34.638120818056;MOTO;AUTO;MOTO-AUTO;
LC-2020-0075277;1;2020-02-04;2020;2;4;08:00:00 p.m.;12.0;CALLE;TAMBORINI, JOSE PASCUAL;-58.48830970265;-34.564417861531;MOTO;AUTO;MOTO-AUTO;
LC-2020-0075334;1;2020-02-04;2020;2;4;09:22:00 p.m.;3.0;CALLE;;-58.412285647816;-34.609429190239;TAXI;TRANSPORTE PUBLICO;TAXI-TRANSPORTE PUBLICO;
LC-2020-0075593;2;2020-02-05;2020;2;5;12:30:00 a.m.;3.0;AVENIDA;JUJUY AV.;-58.405569844133;-34.612420560635;TAXI;;TAXI-SD;
LC-2020-0075649;2;2020-02-05;2020;2;5;11:24:00 p.m.;15.0;AVENIDA;MALABIA;-58.439765195935;-34.59897414753;MOTO;TRANSPORTE PUBLICO;MOTO-TRANSPORTE PUBLICO;
LC-2020-0075735;1;2020-02-05;2020;2;5;05:00:00 a.m.;1.0;CALLE;ARENALES;-58.382774795878;-34.594301604803;AUTO;;AUTO-SD;
LC-2020-0075787;1;2020-02-05;2020;2;5;07:05:00 a.m.;7.0;AVENIDA;SENILLOSA;-58.424920060067;-34.640438564184;AUTO;AUTO;AUTO-AUTO;
LC-2020-0075877;1;2020-02-05;2020;2;5;09:25:00 a.m.;8.0;CALLE;;-58.464516939262;-34.68368003401;PEATON;AUTO;PEATON-AUTO;
LC-2020-0075886;1;2020-02-05;2020;2;5;08:30:00 a.m.;3.0;CALLE;SARANDI;-58.393312020113;-34.626568822423;AUTO;CAMION;AUTO-CAMIONETA;
LC-2020-0075949;1;2020-02-05;2020;2;5;09:00:00 a.m.;4.0;AVENIDA;PEREZ GALDOS, BENITO AV.;-58.361010459733;-34.632099041942;PEATON;TRANSPORTE PUBLICO;PEATON-TRANSPORTE PUBLICO;
LC-2020-0076077;2;2020-02-05;2020;2;5;09:00:00 a.m.;12.0;AVENIDA;MONROE;-58.48250732522;-34.572082381343;MIXTO;TRANSPORTE PUBLICO;MIXTO-TRANSPORTE PUBLICO;
LC-2020-0076139;1;2020-02-05;2020;2;5;10:00:00 a.m.;6.0;AVENIDA;;-58.429811750425;-34.627254200894;MOTO;AUTO;MOTO-AUTO;
LC-2020-0076366;1;2020-02-05;2020;2;5;11:30:00 a.m.;1.0;AVENIDA;;-58.369619897511;-34.588811793475;MOTO;;MOTO-SD;
LC-2020-0076510;1;2020-02-05;2020;2;5;12:45:00 p.m.;1.0;AVENIDA;;-58.368361094989;-34.623248803557;PEATON;MOTO;PEATON-MOTO;
LC-2020-0076522;1;2020-02-05;2020;2;5;12:45:00 p.m.;8.0;AVENIDA;LAFUENTE;-58.437670987962;-34.66363383171;CAMION;CAMION;CAMIONETA-CAMIONETA;
LC-2020-0076671;1;2020-02-05;2020;2;5;01:38:00 p.m.;3.0;CALLE;;-58.412038473165;-34.608556752569;MOTO;CAMION;MOTO-CAMION;
LC-2020-0076710;2;2020-02-05;2020;2;5;02:30:00 p.m.;4.0;CALLE;VIEYTES;-58.374609129393;-34.655591336414;MOTO;TRANSPORTE PUBLICO;MOTO-TRANSPORTE PUBLICO;
LC-2020-0076724;1;2020-02-05;2020;2;5;12:40:00 p.m.;9.0;GRAL PAZ;HUMAITA;-58.528662116319;-34.645970654564;MOTO;MOTO;MOTO-MOTO;
LC-2020-0076958;1;2020-02-05;2020;2;5;02:30:00 p.m.;10.0;AVENIDA;ALVAREZ JONTE AV.;-58.521081012205;-34.633823090642;MOTO;;MOTO-SD;
LC-2020-0076977;1;2020-02-05;2020;2;5;01:10:00 p.m.;7.0;AVENIDA;PRIMERA JUNTA;-58.445094856174;-34.633151203665;MOTO;AUTO;MOTO-AUTO;
LC-2020-0077059;1;2020-02-05;2020;2;5;05:00:00 p.m.;5.0;AVENIDA;GASCON;-58.42467867091;-34.608630025984;PEATON;AUTO;PEATON-AUTO;
LC-2020-0077135;1;2020-02-05;2020;2;5;04:30:00 p.m.;11.0;CALLE;;-58.476772843144;-34.612028016734;MOTO;AUTO;MOTO-AUTO;
LC-2020-0077298;1;2020-02-05;2020;2;5;06:02:00 p.m.;2.0;AVENIDA;;-58.395130112286;-34.586216985265;AUTO;AUTO;AUTO-AUTO;
LC-2020-0077341;1;2020-02-05;2020;2;5;01:30:00 p.m.;4.0;AVENIDA;PIROVANO;-58.420578076457;-34.641046421554;MOTO;AUTO;MOTO-AUTO;
LC-2020-0077348;1;2020-02-05;2020;2;5;05:50:00 p.m.;1.0;AVENIDA;;-58.370546081415;-34.604649053837;MOTO;AUTO;MOTO-AUTO;
LC-2020-0077359;1;2020-02-05;2020;2;5;06:00:00 p.m.;13.0;AVENIDA;SUPERI;-58.459798936314;-34.574256068776;PEATON;TRANSPORTE PUBLICO;PEATON-TRANSPORTE PUBLICO;
LC-2020-0077568;1;2020-02-05;2020;2;5;05:34:00 p.m.;4.0;CALLE;MAGALDI, AGUSTIN;-58.392464161672;-34.648451067186;MOTO;AUTO;MOTO-AUTO;
LC-2020-0077790;1;2020-02-05;2020;2;5;10:00:00 p.m.;11.0;GRAL PAZ;SAN MARTIN AV.;-58.519117770109;-34.589282193913;AUTO;;AUTO-SD;
LC-2020-0075672;1;2020-02-05;2020;2;5;04:10:00;;;;;;AUTO;AUTO;AUTO-AUTO;GRAVE
LC-2020-0077845;1;2020-02-06;2020;2;6;09:15:00 p.m.;15.0;AVENIDA;;-58.434227141049;-34.59177039494;AUTO;MOTO;AUTO-MOTO;
LC-2020-0078309;1;2020-02-06;2020;2;6;09:00:00 a.m.;11.0;AVENIDA;;-58.524681836172;-34.613941982406;MOTO;;MOTO-SD;
LC-2020-0078835;1;2020-02-06;2020;2;6;11:05:00 a.m.;7.0;CALLE;;-58.435674733054;-34.640071626315;TRANSPORTE PUBLICO;AUTO;TRANSPORTE PUBLICO-AUTO;
LC-2020-0078862;1;2020-02-06;2020;2;6;11:15:00 a.m.;3.0;AVENIDA;24 DE NOVIEMBRE;-58.409871351756;-34.629887094414;TRANSPORTE PUBLICO;CAMION;TRANSPORTE PUBLICO-CAMION;
LC-2020-0078904;1;2020-02-06;2020;2;6;13:02:00;;;;;;MOTO;TAXI;MOTO-TAXI;
LC-2020-0078984;1;2020-02-06;2020;2;6;01:15:00 p.m.;6.0;AVENIDA;RIGLOS;-58.436263586692;-34.623211500053;MOTO;AUTO;MOTO-AUTO;
LC-2020-0079023;1;2020-02-06;2020;2;6;12:00:00 p.m.;15.0;CALLE;;-58.464504516808;-34.599181348297;TRANSPORTE PUBLICO;AUTO;TRANSPORTE PUBLICO-AUTO;
LC-2020-0079093;1;2020-02-06;2020;2;6;09:23:00 p.m.;6.0;AVENIDA;LA PLATA AV.;-58.427797026441;-34.622073471294;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;
LC-2020-0079098;1;2020-02-06;2020;2;6;12:50:00 p.m.;1.0;AVENIDA;MITRE, BARTOLOME;-58.37025704891;-34.606522863239;CAMION;CAMION;CAMIONETA-CAMION;
LC-2020-0079119;1;2020-02-06;2020;2;6;02:00:00 p.m.;13.0;CALLE;CIUDAD DE LA PAZ;-58.464616532312;-34.555045912461;PEATON;AUTO;PEATON-AUTO;
LC-2020-0079170;1;2020-02-06;2020;2;6;09:45:00 a.m.;11.0;CALLE;BAHIA BLANCA;-58.502233757101;-34.60902443926;AUTO;;AUTO-SD;
LC-2020-0079331;1;2020-02-06;2020;2;6;03:02:00 p.m.;1.0;CALLE;;-58.386269882697;-34.60778803222;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;
LC-2020-0079390;1;2020-02-06;2020;2;6;10:35:00 a.m.;8.0;AVENIDA;;-58.459665212815;-34.673232920656;TRANSPORTE PUBLICO;AUTO;TRANSPORTE PUBLICO-AUTO;
LC-2020-0079395;1;2020-02-06;2020;2;6;04:20:00 p.m.;11.0;CALLE;GAONA AV.;-58.464466123907;-34.615761088823;MOTO;TAXI;MOTO-TAXI;
LC-2020-0079487;1;2020-02-06;2020;2;6;03:00:00 p.m.;2.0;AVENIDA;BILLINGHURST;-58.414630286727;-34.597897398445;MOTO;AUTO;MOTO-AUTO;
LC-2020-0079546;1;2020-02-06;2020;2;6;05:02:00 p.m.;3.0;CALLE;;-58.410151713303;-34.609731893824;PEATON;CAMION;PEATON-CAMION;
LC-2020-0079767;1;2020-02-06;2020;2;6;03:37:00 p.m.;1.0;CALLE;9 DE JULIO AV.;-58.38161982755;-34.607314309908;MOTO;TRANSPORTE PUBLICO;MOTO-TRANSPORTE PUBLICO;
LC-2020-0079949;1;2020-02-06;2020;2;6;04:00:00 p.m.;3.0;AVENIDA;HUMBERTO 1Â°;-58.391556950902;-34.621558732081;PEATON;MOTO;PEATON-MOTO;
LC-2020-0079952;2;2020-02-06;2020;2;6;06:00:00 p.m.;1.0;AVENIDA;TUCUMAN;-58.381932343475;-34.601384141356;MOTO;AUTO;MOTO-AUTO;
LC-2020-0080006;1;2020-02-06;2020;2;6;06:00:00 p.m.;3.0;CALLE;;-58.395421143205;-34.60605624453;PEATON;AUTO;PEATON-AUTO;
LC-2020-0080058;1;2020-02-06;2020;2;6;07:20:00 p.m.;15.0;CALLE;;-58.451573780469;-34.586338326335;PEATON;AUTO;PEATON-AUTO;
LC-2020-0080082;1;2020-02-06;2020;2;6;06:30:00 p.m.;13.0;CALLE;CESPEDES;-58.454242641382;-34.578094167558;AUTO;AUTO;AUTO-AUTO;
LC-2020-0080149;2;2020-02-06;2020;2;6;09:00:00 p.m.;11.0;GRAL PAZ;MOSCONI GENERAL AV.;-58.523406142793;-34.597987549082;MOTO;;MOTO-SD;
LC-2020-0080203;1;2020-02-06;2020;2;6;20:30:00;;;;;;MOTO;AUTO;MOTO-AUTO;
LC-2020-0079039;1;2020-02-06;2020;2;6;14:15:00;;;;;;MOTO;OBJETO FIJO;MOTO-OBJETO FIJO;
LC-2020-0080262;1;2020-02-07;2020;2;7;10:30:00 p.m.;1.0;AVENIDA;PADRE M. L. MIGONE;-58.358081838171;-34.617161019826;MOTO;AUTO;MOTO-AUTO;
LC-2020-0080271;1;2020-02-07;2020;2;7;19:45:00;;;;;;AUTO;;AUTO-SD;GRAVE
LC-2020-0080299;1;2020-02-07;2020;2;7;10:15:00 p.m.;9.0;CALLE;PRIMERA JUNTA;-58.478996518365;-34.655564201386;MOTO;TAXI;MOTO-TAXI;
LC-2020-0080434;1;2020-02-07;2020;2;7;04:00:00 a.m.;2.0;AVENIDA;DEL LIBERTADOR AV.;-58.385849290257;-34.586588253986;MOTO;AUTO;MOTO-AUTO;
LC-2020-0080517;1;2020-02-07;2020;2;7;05:25:00 a.m.;9.0;CALLE;TANDIL;-58.506423259108;-34.665264118222;AUTO;AUTO;AUTO-AUTO;
LC-2020-0080663;2;2020-02-07;2020;2;7;06:30:00 a.m.;2.0;AVENIDA;AUSTRIA;-58.399934023983;-34.585025013901;CAMION;TRANSPORTE PUBLICO;CAMION-TRANSPORTE PUBLICO;
LC-2020-0081098;1;2020-02-07;2020;2;7;11:00:00 a.m.;15.0;AVENIDA;ANDONAEGUI;-58.480694627909;-34.586089257035;AUTO;CAMION;AUTO-CAMIONETA;
LC-2020-0081171;5;2020-02-07;2020;2;7;09:15:00 a.m.;14.0;AVENIDA;;-58.42038181911;-34.588146641801;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;
LC-2020-0081186;1;2020-02-07;2020;2;7;11:15:00 a.m.;15.0;AVENIDA;CARRIL, SALVADOR MARIA DEL AV.;-58.490285022082;-34.585760535657;AUTO;TRANSPORTE PUBLICO;AUTO-TRANSPORTE PUBLICO;
LC-2020-0081335;1;2020-02-07;2020;2;7;11:30:00 a.m.;14.0;AVENIDA;BULNES;-58.41726525549;-34.597825109942;CAMION;MOTO;CAMIONETA-MOTO;
LC-2020-0081548;1;2020-02-07;2020;2;7;12:26:00 p.m.;11.0;CALLE;NOGOYA;-58.492101624389;-34.603058503248;PEATON;;PEATON-SD;
LC-2020-0081556;1;2020-02-07;2020;2;7;04:50:00 p.m.;5.0;AVENIDA;RAWSON;-58.426248827502;-34.608667907805;MOTO;AUTO;MOTO-AUTO;
LC-2020-0081675;1;2020-02-07;2020;2;7;01:45:00 p.m.;5.0;AVENIDA;;-58.414547785947;-34.620993824407;MOTO;AUTO;MOTO-AUTO;
LC-2020-0081687;1;2020-02-07;2020;2;7;03:00:00 p.m.;8.0;AVENIDA;;-58.454828588295;-34.676902077567;MOVIL;AUTO;MOVIL-AUTO;
LC-2020-0081715;1;2020-02-07;2020;2;7;01:00:00 p.m.;1.0;AVENIDA;;-58.373209797785;-34.603373313456;TAXI;TRANSPORTE PUBLICO;TAXI-TRANSPORTE PUBLICO;
LC-2020-0081824;1;2020-02-07;2020;2;7;11:00:00 p.m.;3.0;CALLE;JAURES, JEAN;-58.41047268323;-34.607935185325;AUTO;TAXI;AUTO-TAXI;
LC-2020-0082089;1;2020-02-07;2020;2;7;07:30:00 p.m.;14.0;AVENIDA;SANTA FE AV.;-58.410083731322;-34.589056763191;CAMION;AUTO;CAMIONETA-AUTO;
LC-2020-0082141;1;2020-02-07;2020;2;7;05:00:00 p.m.;15.0;AVENIDA;VIRASORO, VALENTIN;-58.444168377646;-34.606922290433;PEATON;AUTO;PEATON-AUTO;
LC-2020-0082189;1;2020-02-07;2020;2;7;05:02:00 p.m.;11.0;AVENIDA;;-58.515410339775;-34.590540940658;MOTO;OBJETO FIJO;MOTO-OBJETO FIJO;
LC-2020-0082199;1;2020-02-07;2020;2;7;03:50:00 p.m.;11.0;CALLE;CERVANTES;-58.51949170131;-34.61396876415;PEATON;;PEATON-SD;
LC-2020-0082210;1;2020-02-07;2020;2;7;04:30:00 p.m.;3.0;CALLE;REPUBLICA BOLIVARIANA DE VENEZUELA;-58.396122754751;-34.615255127747;MOTO;AUTO;MOTO-AUTO;
LC-2020-0082382;1;2020-02-07;2020;2;7;06:00:00 p.m.;15.0;CALLE;JUSTO, JUAN B. AV.;-58.44985969692;-34.59860239751;MOTO;TRANSPORTE PUBLICO;MOTO-TRANSPORTE PUBLICO;
LC-2020-0082483;1;2020-02-07;2020;2;7;12:00:00 a.m.;8.0;AVENIDA;VARELA AV.;-58.444617276336;-34.650977956087;MOTO;AUTO;MOTO-AUTO;
LC-2020-0082552;2;2020-02-07;2020;2;7;07:30:00 p.m.;4.0;AVENIDA;ZAVALETA;-58.401840945723;-34.645468454794;MOTO;AUTO;MOTO-AUTO;
LC-2020-0082664;1;2020-02-07;2020;2;7;08:00:00 p.m.;4.0;CALLE;REGIMIENTO DE PATRICIOS AV.;-58.369094965392;-34.641121182719;AUTO;TRANSPORTE PUBLICO;AUTO-TRANSPORTE PUBLICO;
LC-2020-0082750;1;2020-02-07;2020;2;7;08:45:00 p.m.;5.0;AVENIDA;MEDRANO AV.;-58.421297580287;-34.606010139144;PEATON;AUTO;PEATON-AUTO;
LC-2020-0082766;2;2020-02-07;2020;2;7;07:15:00 p.m.;9.0;AVENIDA;CARHUE;-58.497406347583;-34.671442633977;AUTO;AUTO;AUTO-AUTO;GRAVE
LC-2020-0082769;1;2020-02-07;2020;2;7;09:00:00 p.m.;1.0;CALLE;CORRIENTES AV.;-58.387905106722;-34.604102286485;TAXI;TAXI;TAXI-TAXI;
LC-2020-0083088;1;2020-02-08;2020;2;8;04:15:00 a.m.;6.0;AVENIDA;PAYSANDU;-58.453511114875;-34.611349375341;MOVIL;AUTO;MOVIL-AUTO;
LC-2020-0083090;1;2020-02-08;2020;2;8;04:45:00 a.m.;3.0;AVENIDA;INDEPENDENCIA AV.;-58.403515619703;-34.618839160379;AUTO;AUTO;AUTO-AUTO;
LC-2020-0083122;1;2020-02-08;2020;2;8;05:15:00 a.m.;3.0;AVENIDA;INDEPENDENCIA AV.;-58.403515619703;-34.618839160379;AUTO;AUTO;AUTO-AUTO;
LC-2020-0083137;1;2020-02-08;2020;2;8;07:00:00 a.m.;5.0;AVENIDA;CASTRO BARROS;-58.418827276769;-34.625831630512;MOTO;AUTO;MOTO-AUTO;
LC-2020-0083254;1;2020-02-08;2020;2;8;08:30:00 a.m.;12.0;CALLE;CABILDO AV.;-58.472692278586;-34.543009636251;MOTO;AUTO;MOTO-AUTO;
LC-2020-0083515;1;2020-02-08;2020;2;8;08:30:00 a.m.;8.0;GRAL PAZ;GOLETA SANTA CRUZ;-58.494137998212;-34.680957396639;MOTO;AUTO;MOTO-AUTO;
LC-2020-0083558;1;2020-02-08;2020;2;8;12:25:00 p.m.;5.0;CALLE;;-58.418135049507;-34.612340101999;MOTO;;MOTO-SD;
LC-2020-0083576;1;2020-02-08;2020;2;8;12:50:00 p.m.;3.0;AVENIDA;DEAN FUNES;-58.40581510702;-34.62422765325;PEATON;;PEATON-SD;
LC-2020-0083706;1;2020-02-08;2020;2;8;19:30:00;4.0;;;-58.374077;-34.656481;MOTO;CAMION;MOTO-CAMIONETA;
LC-2020-0083785;1;2020-02-08;2020;2;8;04:00:00 p.m.;5.0;CALLE;YAPEYU;-58.42158507802;-34.615794808047;MOTO;AUTO;MOTO-AUTO;
LC-2020-0083874;1;2020-02-08;2020;2;8;04:50:00 p.m.;1.0;CALLE;SAN MARTIN;-58.373910230538;-34.602130131488;MOTO;;MOTO-SD;
LC-2020-0083934;1;2020-02-08;2020;2;8;04:50:00 p.m.;13.0;CALLE;CUBA;-58.468845199251;-34.544209337968;AUTO;AUTO;AUTO-AUTO;
