ID;N_VICTIMAS;FECHA;AAAA;MM;DD;HORA;TIPO_DE_CALLE;Calle;Altura;Cruce;cruce_r;Dirección Normalizada;COMUNA;longitud;latitud;PARTICIPANTES;VICTIMA;ACUSADO
2017-0130;1;2017-10-27;2017;10;27;05:30:00;AVENIDA;CHORROARIN;;SAN MARTIN AV.;True;CHORROARIN y SAN MARTIN AV.;15;-58.47883099;-34.59967065;AUTO-CARGAS;AUTO;CARGAS
2017-0132;1;2017-10-30;2017;10;30;14:00:00;AVENIDA;COSQUIN;;ROCA, CNEL. AV.;True;COSQUIN y ROCA, CNEL. AV.;8;-58.46552171;-34.6937413;MOTO-PASAJEROS;MOTO;PASAJEROS
2017-0134;1;2017-11-06;2017;11;6;18:00:00;AVENIDA;ROCA, CNEL. AV.;3555.0;;False;ROCA, CNEL. AV. 3555;8;-58.4423972;-34.66777987;PEATON-PASAJEROS;PEATON;PASAJEROS
2017-0135;1;2017-11-07;2017;11;7;12:14:10;AVENIDA;WARNES AV.;;PUNTA ARENAS;True;WARNES AV. y PUNTA ARENAS;15;-58.47032551;-34.59626814;MOTO-CARGAS;MOTO;CARGAS
2017-0136;1;2017-11-16;2017;11;16;08:43:00;AVENIDA;BARCO CENTENERA DEL;;RABANAL, FRANCISCO, INTENDENTE AV.;True;BARCO CENTENERA DEL y RABANAL, FRANCISCO, INTENDENTE AV.;4;-58.41827843;-34.65522746;PEATON-PASAJEROS;PEATON;PASAJEROS
2017-0137;1;2017-11-17;2017;11;17;11:45:00;AVENIDA;MOSCONI GENERAL AV.;;SAN NICOLAS;True;MOSCONI GENERAL AV. y SAN NICOLAS;11;-58.51280715;-34.59279388;PEATON-CARGAS;PEATON;CARGAS
2017-0138;1;2017-11-19;2017;11;19;10:30:00;AVENIDA;LAFUENTE AV.;;PERON, EVA AV.;True;LAFUENTE AV. y PERON, EVA AV.;7;-58.46258582;-34.64385704;MOTO-OBJETO FIJO;MOTO;OBJETO FIJO
2017-0139;1;2017-11-19;2017;11;19;22:30:00;AVENIDA;ROCA, CNEL. AV.;;ESCALADA AV.;True;ROCA, CNEL. AV. y ESCALADA AV.;8;-58.45064148;-34.68003614;AUTO-OBJETO FIJO;AUTO;OBJETO FIJO
2017-0140;1;2017-11-19;2017;11;19;23:22:17;AUTOPISTA;AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI;;;False;AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI;4;;;MOTO-PASAJEROS;MOTO;PASAJEROS
2017-0141;1;2017-11-23;2017;11;23;19:45:00;AVENIDA;LA PLATA AV.;;GOYENA, PEDRO AV.;True;LA PLATA AV. y GOYENA, PEDRO AV.;6;-58.42717783;-34.62513374;PEATON-PASAJEROS;PEATON;PASAJEROS
2017-0143;1;2017-11-25;2017;11;25;21:45:00;CALLE;TRELLES, MANUEL R.;;DIAZ, CESAR, GRAL.;True;TRELLES, MANUEL R. y DIAZ, CESAR, GRAL.;11;-58.46442001;-34.60724519;AUTO-PASAJEROS;AUTO;PASAJEROS
2017-0144;1;2017-11-26;2017;11;26;06:45:00;GRAL PAZ;ROCA, CNEL. AV.;;PAZ, GRAL. AV.;True;ROCA, CNEL. AV. y PAZ, GRAL. AV.;8;-58.47064556;-34.69843756;AUTO-OBJETO FIJO;AUTO;OBJETO FIJO
2017-0145;1;2017-11-26;2017;11;26;17:05:00;CALLE;MAZA;;DON BOSCO;True;MAZA y DON BOSCO;5;-58.41677733;-34.61223119;MOTO-AUTO;MOTO;AUTO
2017-0147;1;2017-11-28;2017;11;28;11:15:00;GRAL PAZ;PAZ, GRAL. AV.;;PERON, EVA AV.;True;PAZ, GRAL. AV. y PERON, EVA AV.;9;-58.5025179;-34.67450313;MOTO-AUTO;MOTO;AUTO
2017-0148;1;2017-11-29;2017;11;29;10:45:00;AVENIDA;SAN JUAN AV.;;LA RIOJA;True;SAN JUAN AV. y LA RIOJA;3;-58.40708125;-34.62438894;PEATON-PASAJEROS;PEATON;PASAJEROS
2017-0149;1;2017-11-30;2017;11;30;12:20:00;AVENIDA;PASEO COLON AV.;;MEXICO;True;PASEO COLON AV. y MEXICO;1;-58.36947198;-34.61477051;PEATON-PASAJEROS;PEATON;PASAJEROS
2017-0150;1;2017-12-04;2017;12;4;01:15:00;AVENIDA;RIVADAVIA AV.;;MIRALLA;True;RIVADAVIA AV. y MIRALLA;9;-58.51140889;-34.63934531;PEATON-AUTO;PEATON;AUTO
2017-0151;1;2017-12-04;2017;12;4;02:15:00;CALLE;VIEYTES;;LUJAN;True;VIEYTES y LUJAN;4;-58.37460912;-34.65559133;PEATON-PASAJEROS;PEATON;PASAJEROS
2017-0152;1;2017-12-06;2017;12;6;17:30:00;CALLE;CACHI;;TRAFUL;True;CACHI y TRAFUL;4;-58.41146277;-34.65073916;BICICLETA-PASAJEROS;BICICLETA;PASAJEROS
2017-0153;2;2017-12-11;2017;12;11;02:00:00;AVENIDA;ROSARIO;;LA PLATA AV.;True;ROSARIO y LA PLATA AV.;6;-58.42855267;-34.61829385;MOTO-PASAJEROS;MOTO;PASAJEROS
2017-0154;1;2017-12-11;2017;12;11;09:15:00;AVENIDA;ENTRE RIOS AV.;;CASEROS AV.;True;ENTRE RIOS AV. y CASEROS AV.;4;-58.39035581;-34.63412287;PEATON-PASAJEROS;PEATON;PASAJEROS
2017-0155;1;2017-12-12;2017;12;12;21:25:41;AVENIDA;RIVADAVIA AV.;6350.0;;False;RIVADAVIA AV. 6350;7;-58.45593915;-34.62656868;SD-MOTO;;MOTO
2017-0157;1;2017-12-17;2017;12;17;09:02:00;GRAL PAZ;PAZ, GRAL. AV.;;HUMAITA;True;PAZ, GRAL. AV. y HUMAITA;9;-58.52866211;-34.64597065;AUTO-PASAJEROS;AUTO;PASAJEROS
2017-0158;1;2017-12-18;2017;12;18;21:30:00;GRAL PAZ;GUALEGUAYCHU;;PAZ, GRAL. AV.;True;GUALEGUAYCHU y PAZ, GRAL. AV.;11;-58.52037476;-34.59407024;MOTO-AUTO;MOTO;AUTO
2017-0159;1;2017-12-20;2017;12;20;04:31:27;AVENIDA;INDEPENDENCIA AV.;;CEVALLOS, VIRREY;True;INDEPENDENCIA AV. y CEVALLOS, VIRREY;1;-58.38896772;-34.61799615;MOTO-AUTO;MOTO;AUTO
2017-0160;1;2017-12-22;2017;12;22;13:15:00;AVENIDA;NAZCA AV.;365.0;;False;NAZCA AV. 365;7;-58.47074114;-34.62771756;PEATON-MOTO;PEATON;MOTO
2017-0161;1;2017-12-26;2017;12;26;15:30:00;AVENIDA;PERON, EVA AV.;5249.0;;False;PERON, EVA AV. 5249;9;-58.48200819;-34.65969965;PEATON-AUTO;PEATON;AUTO
2018-0001;1;2018-01-01;2018;1;1;22:50:00;AVENIDA;SAN JUAN AV.;;RINCON;True;SAN JUAN AV. y RINCON;3;-58.39536773;-34.62297346;PEATON-MOTO;PEATON;MOTO
2018-0002;1;2018-01-03;2018;1;3;16:40:00;CALLE;PERU;937.0;;False;PERU 937;1;-58.37456088;-34.61895467;BICICLETA-PASAJEROS;BICICLETA;PASAJEROS
2018-0003;1;2018-01-05;2018;1;5;10:12:00;AVENIDA;PUEYRREDON, HONORIO, DR. AV.;;GALICIA;True;PUEYRREDON, HONORIO, DR. AV. y GALICIA;15;-58.44860217;-34.60395657;MULTIPLE;PEATON;MULTIPLE
2018-0004;1;2018-01-09;2018;1;9;09:40:00;AVENIDA;DEL LIBERTADOR AV.;;MANZANARES;True;DEL LIBERTADOR AV. y MANZANARES;13;-58.46129513;-34.54332766;MULTIPLE;MOTO;MULTIPLE
2018-0005;1;2018-01-09;2018;1;9;22:30:00;AVENIDA;PASEO COLON AV.;1019.0;;False;PASEO COLON AV. 1019;1;-58.36907201;-34.61953517;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0006;1;2018-01-10;2018;1;10;21:15:00;CALLE;VALLE;;BARCO CENTENERA DEL;True;VALLE y BARCO CENTENERA DEL;6;-58.44062219;-34.62499107;BICICLETA-PASAJEROS;BICICLETA;PASAJEROS
2018-0007;1;2018-01-11;2018;1;11;02:30:00;AUTOPISTA;AUTOPISTA PERITO MORENO;;;False;AUTOPISTA PERITO MORENO KM. 0.6;9;-58.52502765;-34.63601265;AUTO-AUTO;AUTO;AUTO
2018-0008;1;2018-01-12;2018;1;12;17:50:00;AVENIDA;HUERGO, ING. AV.;;INDEPENDENCIA AV.;True;HUERGO, ING. AV. e INDEPENDENCIA AV.;1;-58.36659655;-34.61687778;MOTO-CARGAS;MOTO;CARGAS
2018-0009;1;2018-01-14;2018;1;14;02:00:00;AVENIDA;PILCOMAYO;;BROWN, ALTE. AV.;True;PILCOMAYO y BROWN, ALTE. AV.;4;-58.36737389;-34.62763661;MOTO-MOTO;MOTO;MOTO
2018-0010;1;2018-01-18;2018;1;18;05:10:00;CALLE;CERVANTES;;BELAUSTEGUI, LUIS, DR.;True;CERVANTES y BELAUSTEGUI, LUIS, DR.;10;-58.49807953;-34.63038658;MOTO-CARGAS;MOTO;CARGAS
2018-0011;1;2018-01-19;2018;1;19;10:30:00;AVENIDA;CALLAO AV.;;LOPEZ, VICENTE;True;CALLAO AV. y LOPEZ, VICENTE;2;-58.39092703;-34.59088447;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0012;1;2018-01-26;2018;1;26;13:30:00;CALLE;OLIDEN;;CHILAVERT, MARTINIANO, CORONEL;True;OLIDEN y CHILAVERT, MARTINIANO, CORONEL;8;-58.46912006;-34.68049201;MOTO-PASAJEROS;MOTO;PASAJEROS
2018-0013;1;2018-01-28;2018;1;28;08:15:00;AVENIDA;CONGRESO AV.;;GALVAN;True;CONGRESO AV. y GALVAN;12;-58.48661286;-34.56786129;MOTO-AUTO;MOTO;AUTO
2018-0014;1;2018-01-31;2018;1;31;20:00:00;AVENIDA;MORENO, PERITO AV.;;RIVERA INDARTE AV.;True;MORENO, PERITO AV. y RIVERA INDARTE AV.;7;-58.44074927;-34.65080597;PEATON-MOTO;PEATON;MOTO
2018-0015;2;2018-02-06;2018;2;6;01:00:00;AVENIDA;AUSTRALIA AV.;2800.0;;False;AUSTRALIA AV. 2800;4;-58.38636298;-34.64684275;MOTO-PASAJEROS;MOTO;PASAJEROS
2018-0016;1;2018-02-15;2018;2;15;10:15:00;AVENIDA;DEL LIBERTADOR AV.;;RAMOS MEJIA, JOSE MARIA, DR. AV.;True;DEL LIBERTADOR AV. y RAMOS MEJIA, JOSE MARIA, DR. AV.;1;-58.37533517;-34.59276462;MOTO-CARGAS;MOTO;CARGAS
2018-0017;1;2018-02-17;2018;2;17;04:15:00;AVENIDA;SAN PEDRITO AV.;;RIVADAVIA AV.;True;SAN PEDRITO AV. y RIVADAVIA AV.;7;-58.46963952;-34.63070603;PEATON-AUTO;PEATON;AUTO
2018-0018;1;2018-02-17;2018;2;17;07:15:00;CALLE;ISABEL LA CATOLICA;;SALVADORES, CNEL.;True;ISABEL LA CATOLICA y SALVADORES, CNEL.;4;-58.37207554;-34.64543658;MOTO-CARGAS;MOTO;CARGAS
2018-0019;1;2018-02-17;2018;2;17;12:30:00;AVENIDA;LAS HERAS GENERAL AV.;;CALLAO AV.;True;LAS HERAS GENERAL AV. y CALLAO AV.;2;-58.39189441;-34.59176378;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0020;1;2018-02-19;2018;2;19;22:00:00;AUTOPISTA;AUTOPISTA PRESIDENTE HECTOR J. CAMPORA;;;False;FERNANDEZ DE LA CRUZ F., GRAL. AV. y AUTOPISTA PRESIDENTE HECTOR J. CAMPORA;8;-58.45012957;-34.66518343;MOTO-CARGAS;MOTO;CARGAS
2018-0021;1;2018-02-22;2018;2;22;10:45:00;AVENIDA;ALCORTA, AMANCIO AV.;;ZAVALETA;True;ALCORTA, AMANCIO AV. y ZAVALETA;4;-58.40184094;-34.64546845;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0022;1;2018-02-24;2018;2;24;00:00:00;AVENIDA;MONTES DE OCA, MANUEL AV.;;OLAVARRIA;True;MONTES DE OCA, MANUEL AV. y OLAVARRIA;4;-58.37441153;-34.63966783;MOTO-CARGAS;MOTO;CARGAS
2018-0023;1;2018-02-24;2018;2;24;06:00:00;CALLE;BARCO CENTENERA DEL;;ROSARIO;True;BARCO CENTENERA DEL y ROSARIO;6;-58.44110156;-34.62082399;MOTO-AUTO;MOTO;AUTO
2018-0024;1;2018-02-28;2018;2;28;23:00:00;AVENIDA;ALVAREZ THOMAS AV.;;DONADO;True;ALVAREZ THOMAS AV. y DONADO;15;-58.47087351;-34.57827342;PEATON-CARGAS;PEATON;CARGAS
2018-0025;1;2018-03-04;2018;3;4;22:30:00;AVENIDA;AVELLANEDA AV.;;BOYACA AV.;True;AVELLANEDA AV. y BOYACA AV.;7;-58.4596221;-34.6224514;PEATON-AUTO;PEATON;AUTO
2018-0026;2;2018-03-09;2018;3;9;04:45:00;AVENIDA;RABANAL, FRANCISCO, INTENDENTE AV.;;SAENZ AV.;True;RABANAL, FRANCISCO, INTENDENTE AV. y SAENZ AV.;4;-58.41657793;-34.65476216;MOVIL-CARGAS;MOVIL;CARGAS
2018-0027;1;2018-03-11;2018;3;11;23:00:00;CALLE;CASTRO;;RONDEAU;True;CASTRO y RONDEAU;5;-58.41911301;-34.63722107;PEATON-MOTO;PEATON;MOTO
2018-0028;1;2018-03-13;2018;3;13;15:45:00;AVENIDA;BILBAO, FRANCISCO AV.;;AZUL;True;BILBAO, FRANCISCO AV. y AZUL;9;-58.47120586;-34.64251042;PEATON-CARGAS;PEATON;CARGAS
2018-0029;1;2018-03-15;2018;3;15;18:00:00;AVENIDA;NAZCA AV.;;GAONA AV.;True;NAZCA AV. y GAONA AV.;11;-58.47418944;-34.62049672;MOTO-AUTO;MOTO;AUTO
2018-0030;1;2018-03-20;2018;3;20;01:30:00;AVENIDA;PLAZA;;ALVAREZ THOMAS AV.;True;PLAZA y ALVAREZ THOMAS AV.;15;-58.46720441;-34.57905579;MOTO-MOTO;MOTO;MOTO
2018-0031;1;2018-03-28;2018;3;28;10:15:00;AVENIDA;GAONA AV.;;ARTIGAS, JOSE GERVASIO, GRAL.;True;GAONA AV. y ARTIGAS, JOSE GERVASIO, GRAL.;11;-58.46909362;-34.6177971;MOTO-CARGAS;MOTO;CARGAS
2018-0032;1;2018-04-02;2018;4;2;13:00:00;AVENIDA;CABILDO AV.;;AGUILAR;True;CABILDO AV. y AGUILAR;13;-58.44704343;-34.5688864;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0033;1;2018-04-07;2018;4;7;07:30:00;AVENIDA;CAMARONES;;LOPE DE VEGA AV.;True;CAMARONES y LOPE DE VEGA AV.;10;-58.50535541;-34.62902048;MOTO-CARGAS;MOTO;CARGAS
2018-0034;1;2018-04-11;2018;4;11;18:15:00;AVENIDA;SANTA FE AV.;2320.0;;False;SANTA FE AV. 2320;2;-58.40021675;-34.59522198;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0035;1;2018-04-12;2018;4;12;16:45:00;AVENIDA;RIVADAVIA AV.;6950.0;;False;RIVADAVIA AV. 6950;7;-58.46325991;-34.62919627;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0036;1;2018-04-13;2018;4;13;23:15:00;AVENIDA;SAN MARTIN AV.;;ARGERICH;True;SAN MARTIN AV. y ARGERICH;15;-58.49471482;-34.59694755;MOTO-AUTO;MOTO;AUTO
2018-0037;1;2018-04-18;2018;4;18;18:45:00;AVENIDA;CORDOBA AV.;;URIBURU JOSE E., PRES.;True;CORDOBA AV. y URIBURU JOSE E., PRES.;2;-58.3987261;-34.59975962;PEATON-CARGAS;PEATON;CARGAS
2018-0038;2;2018-04-20;2018;4;20;17:10:00;AVENIDA;RIVADAVIA AV.;1571.0;;False;RIVADAVIA AV. 1571;1;-58.38872177;-34.60885045;PEATON-AUTO;PEATON;AUTO
2018-0039;1;2018-04-21;2018;4;21;22:15:00;AUTOPISTA;LUGONES, LEOPOLDO AV.;;;False;;14;;;PEATON-AUTO;PEATON;AUTO
2018-0040;1;2018-04-27;2018;4;27;11:00:00;CALLE;FREIRE, RAMON, CAP. GRAL.;;OLAGUER Y FELIU, VIRREY;True;FREIRE, RAMON, CAP. GRAL. y OLAGUER Y FELIU, VIRREY;13;-58.45686132;-34.57305993;PEATON-CARGAS;PEATON;CARGAS
2018-0041;1;2018-04-27;2018;4;27;13:30:00;AVENIDA;LA PLATA AV.;;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;True;LA PLATA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.;4;-58.42281627;-34.64282424;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0042;1;2018-04-27;2018;4;27;18:43:00;CALLE;BRANDSEN;;PERDRIEL;True;BRANDSEN y PERDRIEL;4;-58.38666024;-34.63953396;MOTO-CARGAS;MOTO;CARGAS
2018-0043;1;2018-04-28;2018;4;28;06:30:00;AVENIDA;VILARDEBO, TEODORO;;ALVAREZ JONTE AV.;True;VILARDEBO, TEODORO y ALVAREZ JONTE AV.;11;-58.49122843;-34.61207587;MOTO-AUTO;MOTO;AUTO
2018-0044;1;2018-04-28;2018;4;28;09:00:00;AVENIDA;ALBERTI;;INDEPENDENCIA AV.;True;ALBERTI e INDEPENDENCIA AV.;3;-58.40098306;-34.61866627;PEATON-AUTO;PEATON;AUTO
2018-0045;1;2018-04-30;2018;4;30;07:00:00;AVENIDA;ALVAREZ THOMAS AV.;879.0;;False;ALVAREZ THOMAS AV. 879;13;-58.45448963;-34.5791692;AUTO-CARGAS;AUTO;CARGAS
2018-0046;1;2018-05-02;2018;5;2;03:15:00;GRAL PAZ;PAZ, GRAL. AV.;;RIVADAVIA AV.;True;PAZ, GRAL. AV. y RIVADAVIA AV.;9;-58.52927982;-34.63931752;PEATON-AUTO;PEATON;AUTO
2018-0047;1;2018-05-08;2018;5;8;19:00:00;AVENIDA;CORRIENTES AV.;;DORREGO AV.;True;CORRIENTES AV. y DORREGO AV.;15;-58.44759966;-34.5917024;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0048;1;2018-05-09;2018;5;9;10:30:00;AVENIDA;RIVADAVIA AV.;;PEDERNERA;True;RIVADAVIA AV. y PEDERNERA;7;-58.46411215;-34.62925068;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0049;1;2018-05-11;2018;5;11;19:15:00;CALLE;QUESADA;2300.0;;False;QUESADA 2300;13;-58.4621322;-34.55395823;PEATON-AUTO;PEATON;AUTO
2018-0050;1;2018-05-14;2018;5;14;18:45:00;AVENIDA;CABILDO AV.;;JURAMENTO AV.;True;CABILDO AV. y JURAMENTO AV.;13;-58.45669422;-34.5620361;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0051;1;2018-05-15;2018;5;15;21:15:00;CALLE;CALIFORNIA;;CARBONARI, FRANCISCO, CMTE.;True;CALIFORNIA y CARBONARI, FRANCISCO, CMTE.;4;-58.3597716;-34.64341878;PEATON-AUTO;PEATON;AUTO
2018-0052;1;2018-05-18;2018;5;18;20:30:00;AVENIDA;CARRIL, SALVADOR MARIA DEL AV.;;NAZCA;True;CARRIL, SALVADOR MARIA DEL AV. y NAZCA;15;-58.49820145;-34.59070093;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0053;1;2018-05-20;2018;5;20;02:30:00;CALLE;SAN LUIS;;AGUERO;True;SAN LUIS y AGUERO;3;-58.4105928;-34.5993918;MOTO-AUTO;MOTO;AUTO
2018-0054;1;2018-05-22;2018;5;22;11:15:00;CALLE;LUGONES;2430.0;;False;LUGONES 2430;12;-58.47969138;-34.57121563;PEATON-BICICLETA;PEATON;BICICLETA
2018-0055;1;2018-05-29;2018;5;29;07:30:00;AVENIDA;INDEPENDENCIA AV.;;JUJUY AV.;True;INDEPENDENCIA AV. y JUJUY AV.;3;-58.40351561;-34.61883916;MOTO-AUTO;MOTO;AUTO
2018-0056;1;2018-06-02;2018;6;2;13:00:00;AVENIDA;RIVADAVIA AV.;11050.0;;False;RIVADAVIA AV. 11050;9;-58.51973844;-34.63918987;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0057;1;2018-06-03;2018;6;3;03:30:00;CALLE;COMBATE DE LOS POZOS;;HUMBERTO 1?;True;COMBATE DE LOS POZOS y HUMBERTO 1Â°;3;-58.39311376;-34.62163006;MOTO-PASAJEROS;MOTO;PASAJEROS
2018-0058;1;2018-06-03;2018;6;3;06:30:00;AVENIDA;CORDOBA AV.;;THAMES;True;CORDOBA AV. y THAMES;15;-58.43531242;-34.59082159;MOTO-AUTO;MOTO;AUTO
2018-0059;1;2018-06-08;2018;6;8;06:20:00;AVENIDA;GARAY, JUAN DE AV.;;SANCHEZ DE LORIA;True;GARAY, JUAN DE AV. y SANCHEZ DE LORIA;5;-58.41178165;-34.63035454;MOTO-MOVIL;MOTO;OTRO
2018-0060;1;2018-06-08;2018;6;8;12:50:00;AVENIDA;LAVALLE;;ALEM, LEANDRO N. AV.;True;LAVALLE y ALEM, LEANDRO N. AV.;1;-58.370488;-34.60189492;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0061;1;2018-06-10;2018;6;10;11:15:00;CALLE;ESTADOS UNIDOS;;PICHINCHA;True;ESTADOS UNIDOS y PICHINCHA;3;-58.39883882;-34.61964833;MOTO-MOTO;MOTO;MOTO
2018-0062;1;2018-06-14;2018;6;14;01:00:00;CALLE;ROSARIO;;BARCO CENTENERA DEL;True;ROSARIO y BARCO CENTENERA DEL;6;-58.44110156;-34.62082399;PEATON-CARGAS;PEATON;CARGAS
2018-0063;1;2018-06-16;2018;6;16;21:15:00;AVENIDA;ALEM, LEANDRO N. AV.;;VIAMONTE;True;ALEM, LEANDRO N. AV. y VIAMONTE;1;-58.37093138;-34.59952725;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0064;1;2018-06-25;2018;6;25;01:15:00;AVENIDA;VARELA AV.;;PRIMERA JUNTA;True;VARELA AV. y PRIMERA JUNTA;7;-58.45855262;-34.63953253;AUTO-CARGAS;AUTO;CARGAS
2018-0065;1;2018-06-26;2018;6;26;17:30:00;CALLE;PELLEGRINI, CARLOS;;JUNCAL;True;PELLEGRINI, CARLOS y JUNCAL;1;-58.38161909;-34.59283447;MOTO-CARGAS;MOTO;CARGAS
2018-0066;1;2018-06-28;2018;6;28;11:00:00;AVENIDA;CORRIENTES AV.;;LACROZE, FEDERICO AV.;True;CORRIENTES AV. y LACROZE, FEDERICO AV.;15;-58.45511899;-34.58698157;PEATON-PASAJEROS;PEATON;PASAJEROS
2018-0067;1;2018-06-29;2018;6;29;16:15:00;AVENIDA;MONTES DE OCA, MANUEL AV.;;FINOCHIETTO ENRIQUE DR.;True;MONTES DE OCA, MANUEL AV. y FINOCHIETTO ENRIQUE DR.;4;-58.37724226;-34.62973033;PASAJEROS-AUTO;PASAJEROS;AUTO
2018-0068;1;2018-07-01;2018;7;1;09:00:00;AVENIDA;CARABOBO AV.;;ALBERDI, JUAN BAUTISTA AV.;True;CARABOBO AV. y ALBERDI, JUAN BAUTISTA AV.;7;-58.45546217;-34.62930339;MOTO-AUTO;MOTO;AUTO
2018-0069;1;2018-07-04;2018;7;4;21:45:00;AVENIDA;CORDOBA AV.;2215.0;;False;CORDOBA AV. 2215;2;-58.39897064;-34.59954925;BICICLETA-PASAJEROS;BICICLETA;PASAJEROS
2018-0070;1;2018-07-07;2018;7;7;15:45:00;CALLE;ESTADOS UNIDOS;;URQUIZA, GRAL.;True;ESTADOS UNIDOS y URQUIZA, GRAL.;3;-58.40917826;-34.62126274;MOTO-PASAJEROS;MOTO;PASAJEROS
2018-0071;1;2018-07-10;2018;7;10;17:50:00;AVENIDA;MORENO;;HUERGO, ING. AV.;True;MORENO y HUERGO, ING. AV.;1;-58.36726348;-34.61099738;MOTO-CARGAS;MOTO;CARGAS
2018-0072;1;2018-07-11;2018;7;11;13:15:00;AUTOPISTA;AUTOPISTA DELLEPIANE LUIS TTE. GRAL.;;;False;AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y MONTIEL;8;-58.48267426;-34.68454456;MOTO-CARGAS;MOTO;CARGAS
2018-0073;1;2018-07-11;2018;7;11;15:45:00;AVENIDA;IRIARTE, GRAL. AV.;3400.0;;False;IRIARTE, GRAL. AV. 3400;4;-58.39546165;-34.65168841;PEATON-CARGAS;PEATON;CARGAS
2018-0074;1;2018-07-14;2018;7;14;06:04:00;AVENIDA;ALBERDI, JUAN BAUTISTA AV.;2968.0;;False;ALBERDI, JUAN BAUTISTA AV. 2968;7;-58.46941984;-34.63376545;AUTO-CARGAS;AUTO;CARGAS
2018-0075;1;2018-07-15;2018;7;15;07:30:00;AVENIDA;DEL LIBERTADOR AV.;;ORTIZ DE OCAMPO;True;DEL LIBERTADOR AV. y ORTIZ DE OCAMPO;14;-58.40367321;-34.58129246;PEATON-AUTO;PEATON;AUTO
2018-0076;1;2018-07-16;2018;7;16;09:30:00;CALLE;CHAVEZ, JORGE;;PAZ, GRAL. AV.;True;CHAVEZ, JORGE y PAZ, GRAL. AV.;9;-58.52932872;-34.65014993;AUTO-CARGAS;AUTO;CARGAS
2018-0077;1;2018-07-16;2018;7;16;23:15:00;CALLE;URQUIZA, GRAL.;;ESTADOS UNIDOS;True;URQUIZA, GRAL. y ESTADOS UNIDOS;3;-58.40917826;-34.62126274;AUTO-CARGAS;AUTO;CARGAS
2018-0078;1;2018-07-21;2018;7;21;06:15:00;CALLE;PARAGUAY;;SANCHEZ DE BUSTAMANTE;True;PARAGUAY y SANCHEZ DE BUSTAMANTE;2;-58.41264127;-34.59473294;PEATON-AUTO;PEATON;AUTO
2018-0079;1;2018-07-23;2018;7;23;07:15:00;GRAL PAZ;DE LOS CORRALES AV.;;PAZ, GRAL. AV.;True;DE LOS CORRALES AV. y PAZ, GRAL. AV.;9;-58.50877521;-34.66977709;PEATON-CARGAS;PEATON;CARGAS
2018-0080;1;2018-07-25;2018;7;25;22:22:00;AVENIDA;ALBERDI, JUAN BAUTISTA AV.;;CARHUE;True;ALBERDI, JUAN BAUTISTA AV. y CARHUE;9;-58.51232237;-34.6590353;PEATON-AUTO;PEATON;AUTO
2018-0081;1;2018-07-29;2018;7;29;06:30:00;AVENIDA;CASTANARES AV.;;RIVERA INDARTE AV.;True;CASTAÃ‘ARES AV. y RIVERA INDARTE AV.;7;-58.44744156;-34.64567171;MULTIPLE;PEATON;MULTIPLE
2018-0082;1;2018-08-01;2018;8;1;15:53:00;AVENIDA;LARRAZABAL;;GARZON, EUGENIO, GRAL. AV.;True;LARRAZABAL y GARZON, EUGENIO, GRAL. AV.;9;-58.49441273;-34.65869968;MOTO-CARGAS;MOTO;CARGAS
2018-0083;1;2018-08-02;2018;8;2;05:20:00;GRAL PAZ;PAZ, GRAL. AV.;;FERNANDEZ DE LA CRUZ, F., GRAL. AV.;True;PAZ, GRAL. AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.;8;-58.47976785;-34.69153196;MOTO-CARGAS;MOTO;CARGAS
2018-0084;1;2018-08-03;2018;8;3;07:25:00;AVENIDA;MOREAU DE JUSTO, ALICIA AV.;;COCHABAMBA;True;MOREAU DE JUSTO, ALICIA AV. y COCHABAMBA;1;-58.36523349;-34.62260331;PEATON-CARGAS;PEATON;CARGAS
2018-0085;2;2018-08-03;2018;8;3;18:16:00;AVENIDA;ENTRE RIOS AV.;;GARAY, JUAN DE AV.;True;ENTRE RIOS AV. y GARAY, JUAN DE AV.;3;-58.39118948;-34.62704273;MOTO-PASAJEROS;MOTO;PASAJEROS
